FGR_NR,ORT_NR,SEL_ZIEL,SEL_FZT,FRT_START,LI_NR,STR_LI_VAR,DEPARTURE,ARRIVAL
5530,406604,400602,60,60120,10,"""8""",61260,61320
5530,400602,408300,120,60120,10,"""8""",61320,61440
5530,408300,406501,60,60120,10,"""8""",61440,61500
5530,406501,405901,60,60120,10,"""8""",61500,61560
5530,405901,405101,60,60120,10,"""8""",61560,61620
5530,405101,402900,60,60120,10,"""8""",61620,61680
5530,402900,405300,120,60120,10,"""8""",61680,61800
5530,302100,302002,60,61320,10,"""8""",61320,61380
5530,302002,302202,120,61320,10,"""8""",61380,61500
5530,302202,303002,60,61320,10,"""8""",61500,61560
5530,303002,302502,120,61320,10,"""8""",61560,61680
5530,302502,119005,120,61320,10,"""8""",61680,61800
5530,119005,106503,60,61320,10,"""8""",61800,61860
5530,106503,103005,180,61320,10,"""8""",61860,62040
5530,103005,112107,120,61320,10,"""8""",62040,62160
5530,112107,403102,60,61320,10,"""8""",62160,62220
5530,403102,404102,120,61320,10,"""8""",62220,62340
5530,404102,407402,60,61320,10,"""8""",62340,62400
5530,407402,406604,60,61320,10,"""8""",62400,62460
5530,406604,400602,60,61320,10,"""8""",62460,62520
5530,400602,408300,120,61320,10,"""8""",62520,62640
5530,408300,406501,60,61320,10,"""8""",62640,62700
5530,406501,405901,60,61320,10,"""8""",62700,62760
5530,405901,405101,60,61320,10,"""8""",62760,62820
5530,405101,402900,60,61320,10,"""8""",62820,62880
5530,402900,405300,120,61320,10,"""8""",62880,63000
5530,302100,302002,60,62520,10,"""8""",62520,62580
5530,302002,302202,120,62520,10,"""8""",62580,62700
5530,302202,303002,60,62520,10,"""8""",62700,62760
5530,303002,302502,120,62520,10,"""8""",62760,62880
5530,302502,119005,120,62520,10,"""8""",62880,63000
5530,119005,106503,60,62520,10,"""8""",63000,63060
5530,106503,103005,180,62520,10,"""8""",63060,63240
5530,103005,112107,120,62520,10,"""8""",63240,63360
5530,112107,403102,60,62520,10,"""8""",63360,63420
5530,403102,404102,120,62520,10,"""8""",63420,63540
5530,404102,407402,60,62520,10,"""8""",63540,63600
5530,407402,406604,60,62520,10,"""8""",63600,63660
5530,406604,400602,60,62520,10,"""8""",63660,63720
5530,400602,408300,120,62520,10,"""8""",63720,63840
5530,408300,406501,60,62520,10,"""8""",63840,63900
5530,406501,405901,60,62520,10,"""8""",63900,63960
5530,405901,405101,60,62520,10,"""8""",63960,64020
5530,405101,402900,60,62520,10,"""8""",64020,64080
5530,402900,405300,120,62520,10,"""8""",64080,64200
5530,302100,302002,60,63720,10,"""8""",63720,63780
5530,302002,302202,120,63720,10,"""8""",63780,63900
5530,302202,303002,60,63720,10,"""8""",63900,63960
5530,303002,302502,120,63720,10,"""8""",63960,64080
5530,302502,119005,120,63720,10,"""8""",64080,64200
5530,119005,106503,60,63720,10,"""8""",64200,64260
5530,106503,103005,180,63720,10,"""8""",64260,64440
5530,103005,112107,120,63720,10,"""8""",64440,64560
5530,112107,403102,60,63720,10,"""8""",64560,64620
5530,403102,404102,120,63720,10,"""8""",64620,64740
5530,404102,407402,60,63720,10,"""8""",64740,64800
5530,407402,406604,60,63720,10,"""8""",64800,64860
5530,406604,400602,60,63720,10,"""8""",64860,64920
5530,400602,408300,120,63720,10,"""8""",64920,65040
5530,408300,406501,60,63720,10,"""8""",65040,65100
5530,406501,405901,60,63720,10,"""8""",65100,65160
5530,405901,405101,60,63720,10,"""8""",65160,65220
5530,405101,402900,60,63720,10,"""8""",65220,65280
5530,402900,405300,120,63720,10,"""8""",65280,65400
5530,302100,302002,60,64920,10,"""8""",64920,64980
5530,302002,302202,120,64920,10,"""8""",64980,65100
5530,302202,303002,60,64920,10,"""8""",65100,65160
5530,303002,302502,120,64920,10,"""8""",65160,65280
5530,302502,119005,120,64920,10,"""8""",65280,65400
5530,119005,106503,60,64920,10,"""8""",65400,65460
5530,106503,103005,180,64920,10,"""8""",65460,65640
5530,103005,112107,120,64920,10,"""8""",65640,65760
5530,112107,403102,60,64920,10,"""8""",65760,65820
5530,403102,404102,120,64920,10,"""8""",65820,65940
5530,404102,407402,60,64920,10,"""8""",65940,66000
5530,407402,406604,60,64920,10,"""8""",66000,66060
5530,406604,400602,60,64920,10,"""8""",66060,66120
5530,400602,408300,120,64920,10,"""8""",66120,66240
5530,408300,406501,60,64920,10,"""8""",66240,66300
5530,406501,405901,60,64920,10,"""8""",66300,66360
5530,405901,405101,60,64920,10,"""8""",66360,66420
5530,405101,402900,60,64920,10,"""8""",66420,66480
5530,402900,405300,120,64920,10,"""8""",66480,66600
5530,302100,302002,60,66120,10,"""8""",66120,66180
5530,302002,302202,120,66120,10,"""8""",66180,66300
5530,302202,303002,60,66120,10,"""8""",66300,66360
5530,303002,302502,120,66120,10,"""8""",66360,66480
5530,302502,119005,120,66120,10,"""8""",66480,66600
5530,119005,106503,60,66120,10,"""8""",66600,66660
5530,106503,103005,180,66120,10,"""8""",66660,66840
5530,103005,112107,120,66120,10,"""8""",66840,66960
5530,112107,403102,60,66120,10,"""8""",66960,67020
5530,403102,404102,120,66120,10,"""8""",67020,67140
5530,404102,407402,60,66120,10,"""8""",67140,67200
5530,407402,406604,60,66120,10,"""8""",67200,67260
5530,406604,400602,60,66120,10,"""8""",67260,67320
5530,400602,408300,120,66120,10,"""8""",67320,67440
5530,408300,406501,60,66120,10,"""8""",67440,67500
5530,406501,405901,60,66120,10,"""8""",67500,67560
5530,405901,405101,60,66120,10,"""8""",67560,67620
5530,405101,402900,60,66120,10,"""8""",67620,67680
5530,402900,405300,120,66120,10,"""8""",67680,67800
5530,302100,302002,60,68400,10,"""8""",68400,68460
5530,302002,302202,120,68400,10,"""8""",68460,68580
5530,302202,303002,60,68400,10,"""8""",68580,68640
5530,303002,302502,120,68400,10,"""8""",68640,68760
5530,302502,119005,120,68400,10,"""8""",68760,68880
5530,119005,106503,60,68400,10,"""8""",68880,68940
5530,106503,103005,180,68400,10,"""8""",68940,69120
5530,103005,112107,120,68400,10,"""8""",69120,69240
5530,112107,403102,60,68400,10,"""8""",69240,69300
5530,403102,404102,120,68400,10,"""8""",69300,69420
5530,404102,407402,60,68400,10,"""8""",69420,69480
5530,407402,406604,60,68400,10,"""8""",69480,69540
5530,406604,400602,60,68400,10,"""8""",69540,69600
5530,400602,408300,120,68400,10,"""8""",69600,69720
5530,408300,406501,60,68400,10,"""8""",69720,69780
5530,406501,405901,60,68400,10,"""8""",69780,69840
5530,405901,405101,60,68400,10,"""8""",69840,69900
5530,405101,402900,60,68400,10,"""8""",69900,69960
5530,402900,405300,120,68400,10,"""8""",69960,70080
5531,302100,302002,60,21840,10,"""8""",21840,21900
5531,302002,302202,60,21840,10,"""8""",21900,21960
5531,302202,303002,60,21840,10,"""8""",21960,22020
5531,303002,302502,120,21840,10,"""8""",22020,22140
5531,302502,119005,120,21840,10,"""8""",22140,22260
5531,119005,106503,60,21840,10,"""8""",22260,22320
5531,106503,103005,120,21840,10,"""8""",22320,22440
5531,103005,112107,120,21840,10,"""8""",22440,22560
5531,112107,403102,60,21840,10,"""8""",22560,22620
5531,403102,404102,60,21840,10,"""8""",22620,22680
5531,404102,407402,60,21840,10,"""8""",22680,22740
5531,407402,406604,60,21840,10,"""8""",22740,22800
5531,406604,400602,60,21840,10,"""8""",22800,22860
5531,400602,408300,120,21840,10,"""8""",22860,22980
5531,408300,406501,60,21840,10,"""8""",22980,23040
5531,406501,405901,60,21840,10,"""8""",23040,23100
5531,405901,405101,60,21840,10,"""8""",23100,23160
5531,405101,402900,60,21840,10,"""8""",23160,23220
5531,402900,405300,120,21840,10,"""8""",23220,23340
5531,302100,302002,60,23040,10,"""8""",23040,23100
5531,302002,302202,60,23040,10,"""8""",23100,23160
5531,302202,303002,60,23040,10,"""8""",23160,23220
5531,303002,302502,120,23040,10,"""8""",23220,23340
5531,302502,119005,120,23040,10,"""8""",23340,23460
5531,119005,106503,60,23040,10,"""8""",23460,23520
5531,106503,103005,120,23040,10,"""8""",23520,23640
5531,103005,112107,120,23040,10,"""8""",23640,23760
5531,112107,403102,60,23040,10,"""8""",23760,23820
5531,403102,404102,60,23040,10,"""8""",23820,23880
5531,404102,407402,60,23040,10,"""8""",23880,23940
5531,407402,406604,60,23040,10,"""8""",23940,24000
5531,406604,400602,60,23040,10,"""8""",24000,24060
5531,400602,408300,120,23040,10,"""8""",24060,24180
5531,408300,406501,60,23040,10,"""8""",24180,24240
5531,406501,405901,60,23040,10,"""8""",24240,24300
5531,405901,405101,60,23040,10,"""8""",24300,24360
5531,405101,402900,60,23040,10,"""8""",24360,24420
5531,402900,405300,120,23040,10,"""8""",24420,24540
5531,302100,302002,60,24240,10,"""8""",24240,24300
5531,302002,302202,60,24240,10,"""8""",24300,24360
5531,302202,303002,60,24240,10,"""8""",24360,24420
5531,303002,302502,120,24240,10,"""8""",24420,24540
5531,302502,119005,120,24240,10,"""8""",24540,24660
5531,119005,106503,60,24240,10,"""8""",24660,24720
5531,106503,103005,120,24240,10,"""8""",24720,24840
5531,103005,112107,120,24240,10,"""8""",24840,24960
5531,112107,403102,60,24240,10,"""8""",24960,25020
5531,403102,404102,60,24240,10,"""8""",25020,25080
5531,404102,407402,60,24240,10,"""8""",25080,25140
5531,407402,406604,60,24240,10,"""8""",25140,25200
5531,406604,400602,60,24240,10,"""8""",25200,25260
5531,400602,408300,120,24240,10,"""8""",25260,25380
5531,408300,406501,60,24240,10,"""8""",25380,25440
5531,406501,405901,60,24240,10,"""8""",25440,25500
5531,405901,405101,60,24240,10,"""8""",25500,25560
5531,405101,402900,60,24240,10,"""8""",25560,25620
5531,402900,405300,120,24240,10,"""8""",25620,25740
5532,112107,403102,60,66420,10,"""12""",66420,66480
5532,403102,404102,120,66420,10,"""12""",66480,66600
5532,404102,407402,60,66420,10,"""12""",66600,66660
5532,407402,406604,60,66420,10,"""12""",66660,66720
5532,406604,400602,60,66420,10,"""12""",66720,66780
5532,400602,408300,120,66420,10,"""12""",66780,66900
5532,408300,406501,60,66420,10,"""12""",66900,66960
5532,406501,405901,60,66420,10,"""12""",66960,67020
5532,405901,405101,60,66420,10,"""12""",67020,67080
5532,405101,402900,60,66420,10,"""12""",67080,67140
5532,402900,405300,120,66420,10,"""12""",67140,67260
5532,405300,402800,60,66420,10,"""12""",67260,67320
5532,402800,402203,60,66420,10,"""12""",67320,67380
5532,402203,500701,60,66420,10,"""12""",67380,67440
5532,500701,402001,60,66420,10,"""12""",67440,67500
5532,402001,400401,120,66420,10,"""12""",67500,67620
5532,400401,400200,60,66420,10,"""12""",67620,67680
5532,112107,403102,60,67620,10,"""12""",67620,67680
5532,403102,404102,120,67620,10,"""12""",67680,67800
5532,404102,407402,60,67620,10,"""12""",67800,67860
5532,407402,406604,60,67620,10,"""12""",67860,67920
5532,406604,400602,60,67620,10,"""12""",67920,67980
5532,400602,408300,120,67620,10,"""12""",67980,68100
5532,408300,406501,60,67620,10,"""12""",68100,68160
5532,406501,405901,60,67620,10,"""12""",68160,68220
5532,405901,405101,60,67620,10,"""12""",68220,68280
5532,405101,402900,60,67620,10,"""12""",68280,68340
5532,402900,405300,120,67620,10,"""12""",68340,68460
5532,405300,402800,60,67620,10,"""12""",68460,68520
5532,402800,402203,60,67620,10,"""12""",68520,68580
5532,402203,500701,60,67620,10,"""12""",68580,68640
5532,500701,402001,60,67620,10,"""12""",68640,68700
5532,402001,400401,120,67620,10,"""12""",68700,68820
5532,400401,400200,60,67620,10,"""12""",68820,68880
5543,205102,201401,120,27180,70,"""1""",27180,27300
5543,201401,203301,60,27180,70,"""1""",27300,27360
5543,203301,200600,180,27180,70,"""1""",27360,27540
5543,200600,204200,60,27180,70,"""1""",27540,27600
5543,204200,204500,60,27180,70,"""1""",27600,27660
5543,204500,200500,120,27180,70,"""1""",27660,27780
5543,200500,205300,420,27180,70,"""1""",27780,28200
5544,205300,205102,300,41400,70,"""2""",41400,41700
5544,205102,201401,120,41400,70,"""2""",41700,41820
5544,201401,203301,60,41400,70,"""2""",41820,41880
5544,203301,200600,180,41400,70,"""2""",41880,42060
5544,200600,204200,60,41400,70,"""2""",42060,42120
5544,204200,204500,60,41400,70,"""2""",42120,42180
5544,204500,200500,120,41400,70,"""2""",42180,42300
5544,205300,205102,300,44700,70,"""2""",44700,45000
5544,205102,201401,120,44700,70,"""2""",45000,45120
5544,201401,203301,60,44700,70,"""2""",45120,45180
5544,203301,200600,180,44700,70,"""2""",45180,45360
5544,200600,204200,60,44700,70,"""2""",45360,45420
5544,204200,204500,60,44700,70,"""2""",45420,45480
5544,204500,200500,120,44700,70,"""2""",45480,45600
5544,205300,205102,300,47400,70,"""2""",47400,47700
5544,205102,201401,120,47400,70,"""2""",47700,47820
5544,201401,203301,60,47400,70,"""2""",47820,47880
5544,203301,200600,180,47400,70,"""2""",47880,48060
5544,200600,204200,60,47400,70,"""2""",48060,48120
5544,204200,204500,60,47400,70,"""2""",48120,48180
5544,204500,200500,120,47400,70,"""2""",48180,48300
5545,32200,101103,600,47400,71,"""2""",48300,48900
5545,101103,109012,240,47400,71,"""2""",48900,49140
5545,32200,101103,600,58200,71,"""2""",58200,58800
5545,101103,109012,240,58200,71,"""2""",58800,59040
5546,406903,406702,60,25920,72,"""1""",25920,25980
5546,406702,302603,60,25920,72,"""1""",25980,26040
5546,302603,406002,60,25920,72,"""1""",26040,26100
5546,406002,404700,180,25920,72,"""1""",26100,26280
5546,404700,403601,60,25920,72,"""1""",26280,26340
5546,403601,402601,120,25920,72,"""1""",26340,26460
5546,402601,403700,60,25920,72,"""1""",26460,26520
5546,403700,403501,0,25920,72,"""1""",26520,26520
5546,403501,408402,60,25920,72,"""1""",26520,26580
5546,408402,407701,60,25920,72,"""1""",26580,26640
5546,407701,400601,120,25920,72,"""1""",26640,26760
5546,400601,407200,60,25920,72,"""1""",26760,26820
5546,407200,101102,120,25920,72,"""1""",26820,26940
5546,101102,502202,300,25920,72,"""1""",26940,27240
5546,502202,501003,60,25920,72,"""1""",27240,27300
5546,501003,16302,120,25920,72,"""1""",27300,27420
5547,16301,501001,60,47160,72,"""2""",47160,47220
5547,501001,502201,120,47160,72,"""2""",47220,47340
5547,502201,102002,240,47160,72,"""2""",47340,47580
5547,102002,101101,120,47160,72,"""2""",47580,47700
5547,101101,403802,120,47160,72,"""2""",47700,47820
5547,403802,408300,120,47160,72,"""2""",47820,47940
5547,408300,406502,60,47160,72,"""2""",47940,48000
5547,406502,407702,60,47160,72,"""2""",48000,48060
5547,407702,408403,60,47160,72,"""2""",48060,48120
5547,408403,403502,60,47160,72,"""2""",48120,48180
5547,403502,402602,120,47160,72,"""2""",48180,48300
5547,402602,403602,120,47160,72,"""2""",48300,48420
5547,403602,404701,120,47160,72,"""2""",48420,48540
5547,404701,32100,60,47160,72,"""2""",48540,48600
5547,32100,406001,60,47160,72,"""2""",48600,48660
5547,406001,302602,60,47160,72,"""2""",48660,48720
5547,302602,406701,60,47160,72,"""2""",48720,48780
5547,406701,406902,60,47160,72,"""2""",48780,48840
5553,503300,501900,120,47820,73,"""13""",47820,47940
5553,501900,501704,120,47820,73,"""13""",47940,48060
5553,501704,502502,60,47820,73,"""13""",48060,48120
5553,502502,501500,60,47820,73,"""13""",48120,48180
5553,501500,500500,60,47820,73,"""13""",48180,48240
5553,500500,500300,60,47820,73,"""13""",48240,48300
5553,500300,500200,60,47820,73,"""13""",48300,48360
5553,500200,502300,180,47820,73,"""13""",48360,48540
5554,109006,101104,180,27000,73,"""6""",27000,27180
5554,101104,102001,180,27000,73,"""6""",27180,27360
5554,102001,103801,600,27000,73,"""6""",27360,27960
5556,802501,802801,60,25920,74,"""1""",25920,25980
5556,802801,801202,120,25920,74,"""1""",25980,26100
5556,801202,801002,60,25920,74,"""1""",26100,26160
5556,801002,800801,120,25920,74,"""1""",26160,26280
5556,800801,803001,180,25920,74,"""1""",26280,26460
5556,803001,803101,120,25920,74,"""1""",26460,26580
5556,803101,107801,60,25920,74,"""1""",26580,26640
5556,107801,207201,120,25920,74,"""1""",26640,26760
5556,207201,207002,120,25920,74,"""1""",26760,26880
5556,207002,207302,120,25920,74,"""1""",26880,27000
5556,207302,207102,120,25920,74,"""1""",27000,27120
5556,207102,203002,60,25920,74,"""1""",27120,27180
5556,203002,201602,120,25920,74,"""1""",27180,27300
5556,201602,208004,120,25920,74,"""1""",27300,27420
5556,208004,203604,120,25920,74,"""1""",27420,27540
5556,203604,201903,60,25920,74,"""1""",27540,27600
5556,201903,203900,120,25920,74,"""1""",27600,27720
5556,203900,201503,60,25920,74,"""1""",27720,27780
5557,201902,208003,180,47040,74,"""2""",47040,47220
5557,208003,201601,60,47040,74,"""2""",47220,47280
5557,201601,203001,60,47040,74,"""2""",47280,47340
5557,203001,207101,60,47040,74,"""2""",47340,47400
5557,207101,207301,60,47040,74,"""2""",47400,47460
5557,207301,207001,60,47040,74,"""2""",47460,47520
5557,207001,207202,60,47040,74,"""2""",47520,47580
5560,33800,600203,60,26160,75,"""1""",26160,26220
5560,600203,600802,60,26160,75,"""1""",26220,26280
5560,600802,602802,120,26160,75,"""1""",26280,26400
5560,602802,600302,120,26160,75,"""1""",26400,26520
5560,600302,600502,120,26160,75,"""1""",26520,26640
5560,600502,601002,180,26160,75,"""1""",26640,26820
5560,601002,600903,240,26160,75,"""1""",26820,27060
5560,600903,601301,120,26160,75,"""1""",27060,27180
5560,601301,601401,240,26160,75,"""1""",27180,27420
5560,601401,601106,300,26160,75,"""1""",27420,27720
5560,601106,204703,120,26160,75,"""1""",27720,27840
5560,204703,204801,120,26160,75,"""1""",27840,27960
5560,204801,203903,120,26160,75,"""1""",27960,28080
5560,203903,201902,60,26160,75,"""1""",28080,28140
5561,201903,203904,120,47400,75,"""2""",47400,47520
5561,203904,204802,60,47400,75,"""2""",47520,47580
5561,204802,204704,60,47400,75,"""2""",47580,47640
5561,204704,601401,240,47400,75,"""2""",47640,47880
5561,601401,601103,240,47400,75,"""2""",47880,48120
5561,601103,601302,60,47400,75,"""2""",48120,48180
5561,601302,600904,60,47400,75,"""2""",48180,48240
5561,600904,601201,120,47400,75,"""2""",48240,48360
5561,601201,601001,60,47400,75,"""2""",48360,48420
5561,601001,601500,60,47400,75,"""2""",48420,48480
5561,601500,600501,120,47400,75,"""2""",48480,48600
5561,600501,600301,120,47400,75,"""2""",48600,48720
5561,600301,602801,120,47400,75,"""2""",48720,48840
5561,602801,600801,120,47400,75,"""2""",48840,48960
5561,600801,600202,120,47400,75,"""2""",48960,49080
5561,600202,33800,60,47400,75,"""2""",49080,49140
5562,109009,101104,180,47040,75,"""6""",47040,47220
5562,101104,502802,180,47040,75,"""6""",47220,47400
5562,502802,16301,120,47040,75,"""6""",47400,47520
5562,16301,501001,60,47040,75,"""6""",47520,47580
5562,501001,500802,120,47040,75,"""6""",47580,47700
5562,500802,500103,60,47040,75,"""6""",47700,47760
5562,500103,501202,60,47040,75,"""6""",47760,47820
5562,501202,601001,120,47040,75,"""6""",47820,47940
5562,601001,600501,120,47040,75,"""6""",47940,48060
5562,600501,600301,120,47040,75,"""6""",48060,48180
5562,600301,602801,120,47040,75,"""6""",48180,48300
5562,602801,600801,120,47040,75,"""6""",48300,48420
5562,600801,600202,120,47040,75,"""6""",48420,48540
5562,600202,33800,60,47040,75,"""6""",48540,48600
5573,109009,105202,60,26640,77,"""1""",26640,26700
5573,105202,117001,180,26640,77,"""1""",26700,26880
5573,117001,119003,120,26640,77,"""1""",26880,27000
5573,119003,208102,180,26640,77,"""1""",27000,27180
5573,208102,201502,120,26640,77,"""1""",27180,27300
5573,201502,203903,60,26640,77,"""1""",27300,27360
5573,203903,201902,60,26640,77,"""1""",27360,27420
5573,201902,203601,60,26640,77,"""1""",27420,27480
5573,203601,205602,120,26640,77,"""1""",27480,27600
5573,205602,201000,60,26640,77,"""1""",27600,27660
5573,201000,200400,60,26640,77,"""1""",27660,27720
5573,200400,204600,120,26640,77,"""1""",27720,27840
5573,204600,200600,0,26640,77,"""1""",27840,27840
5573,200600,208902,120,26640,77,"""1""",27840,27960
5573,208902,61604,60,26640,77,"""1""",27960,28020
5573,61604,203501,60,26640,77,"""1""",28020,28080
5573,203501,203401,60,26640,77,"""1""",28080,28140
5573,203401,204001,60,26640,77,"""1""",28140,28200
5573,204001,34601,60,26640,77,"""1""",28200,28260
5573,34601,202200,120,26640,77,"""1""",28260,28380
5574,109009,105202,60,19140,77,"""1""",19140,19200
5574,105202,117001,120,19140,77,"""1""",19200,19320
5574,117001,119003,120,19140,77,"""1""",19320,19440
5574,119003,208102,120,19140,77,"""1""",19440,19560
5574,208102,201502,120,19140,77,"""1""",19560,19680
5574,201502,203903,60,19140,77,"""1""",19680,19740
5574,203903,201902,60,19140,77,"""1""",19740,19800
5574,201902,203601,60,19140,77,"""1""",19800,19860
5574,203601,205602,120,19140,77,"""1""",19860,19980
5574,205602,201000,60,19140,77,"""1""",19980,20040
5574,201000,200400,60,19140,77,"""1""",20040,20100
5574,200400,204600,120,19140,77,"""1""",20100,20220
5574,204600,200600,0,19140,77,"""1""",20220,20220
5574,200600,208902,120,19140,77,"""1""",20220,20340
5574,208902,61604,60,19140,77,"""1""",20340,20400
5574,61604,203501,60,19140,77,"""1""",20400,20460
5574,203501,203401,60,19140,77,"""1""",20460,20520
5574,203401,204001,60,19140,77,"""1""",20520,20580
5574,204001,34601,60,19140,77,"""1""",20580,20640
5574,34601,202200,120,19140,77,"""1""",20640,20760
5575,109009,105202,60,20820,77,"""1""",20820,20880
5575,105202,117001,120,20820,77,"""1""",20880,21000
5575,117001,119003,120,20820,77,"""1""",21000,21120
5575,119003,208102,120,20820,77,"""1""",21120,21240
5575,208102,201502,120,20820,77,"""1""",21240,21360
5575,201502,203903,60,20820,77,"""1""",21360,21420
5575,203903,201902,60,20820,77,"""1""",21420,21480
5575,201902,203601,60,20820,77,"""1""",21480,21540
5575,203601,205602,120,20820,77,"""1""",21540,21660
5575,205602,201000,60,20820,77,"""1""",21660,21720
5575,201000,200400,60,20820,77,"""1""",21720,21780
5575,200400,204600,60,20820,77,"""1""",21780,21840
5575,204600,200600,0,20820,77,"""1""",21840,21840
5575,200600,208902,120,20820,77,"""1""",21840,21960
5575,208902,61604,60,20820,77,"""1""",21960,22020
5575,61604,203501,60,20820,77,"""1""",22020,22080
5575,203501,203401,60,20820,77,"""1""",22080,22140
5575,203401,204001,60,20820,77,"""1""",22140,22200
5575,204001,34601,60,20820,77,"""1""",22200,22260
5575,34601,202200,120,20820,77,"""1""",22260,22380
5575,109009,105202,60,23220,77,"""1""",23220,23280
5575,105202,117001,120,23220,77,"""1""",23280,23400
5575,117001,119003,120,23220,77,"""1""",23400,23520
5575,119003,208102,120,23220,77,"""1""",23520,23640
5575,208102,201502,120,23220,77,"""1""",23640,23760
5575,201502,203903,60,23220,77,"""1""",23760,23820
5575,203903,201902,60,23220,77,"""1""",23820,23880
5575,201902,203601,60,23220,77,"""1""",23880,23940
5575,203601,205602,120,23220,77,"""1""",23940,24060
5575,205602,201000,60,23220,77,"""1""",24060,24120
5575,201000,200400,60,23220,77,"""1""",24120,24180
5575,200400,204600,60,23220,77,"""1""",24180,24240
5575,204600,200600,0,23220,77,"""1""",24240,24240
5575,200600,208902,120,23220,77,"""1""",24240,24360
5575,208902,61604,60,23220,77,"""1""",24360,24420
5575,61604,203501,60,23220,77,"""1""",24420,24480
5575,203501,203401,60,23220,77,"""1""",24480,24540
5575,203401,204001,60,23220,77,"""1""",24540,24600
5575,204001,34601,60,23220,77,"""1""",24600,24660
5575,34601,202200,120,23220,77,"""1""",24660,24780
5578,202200,34602,120,23160,77,"""42""",23160,23280
5578,34602,204002,60,23160,77,"""42""",23280,23340
5578,204002,203402,60,23160,77,"""42""",23340,23400
5578,203402,203502,60,23160,77,"""42""",23400,23460
5578,203502,61603,60,23160,77,"""42""",23460,23520
5578,61603,208901,60,23160,77,"""42""",23520,23580
5578,208901,204602,120,23160,77,"""42""",23580,23700
5578,202200,34602,120,24900,77,"""42""",24900,25020
5578,34602,204002,60,24900,77,"""42""",25020,25080
5578,204002,203402,60,24900,77,"""42""",25080,25140
5578,203402,203502,60,24900,77,"""42""",25140,25200
5578,203502,61603,60,24900,77,"""42""",25200,25260
5578,61603,208901,60,24900,77,"""42""",25260,25320
5578,208901,204602,120,24900,77,"""42""",25320,25440
5578,202200,34602,120,27300,77,"""42""",27300,27420
5578,34602,204002,60,27300,77,"""42""",27420,27480
5578,204002,203402,60,27300,77,"""42""",27480,27540
5578,203402,203502,60,27300,77,"""42""",27540,27600
5578,203502,61603,60,27300,77,"""42""",27600,27660
5578,61603,208901,60,27300,77,"""42""",27660,27720
5578,208901,204602,120,27300,77,"""42""",27720,27840
5578,202200,34602,120,28500,77,"""42""",28500,28620
5578,34602,204002,60,28500,77,"""42""",28620,28680
5578,204002,203402,60,28500,77,"""42""",28680,28740
5578,203402,203502,60,28500,77,"""42""",28740,28800
5578,203502,61603,60,28500,77,"""42""",28800,28860
5578,61603,208901,60,28500,77,"""42""",28860,28920
5578,208901,204602,120,28500,77,"""42""",28920,29040
5578,202200,34602,120,29700,77,"""42""",29700,29820
5578,34602,204002,60,29700,77,"""42""",29820,29880
5578,204002,203402,60,29700,77,"""42""",29880,29940
5578,203402,203502,60,29700,77,"""42""",29940,30000
5578,203502,61603,60,29700,77,"""42""",30000,30060
5578,61603,208901,60,29700,77,"""42""",30060,30120
5578,208901,204602,120,29700,77,"""42""",30120,30240
5578,202200,34602,120,30900,77,"""42""",30900,31020
5578,34602,204002,60,30900,77,"""42""",31020,31080
5578,204002,203402,60,30900,77,"""42""",31080,31140
5578,203402,203502,60,30900,77,"""42""",31140,31200
5578,203502,61603,60,30900,77,"""42""",31200,31260
5578,61603,208901,60,30900,77,"""42""",31260,31320
5578,208901,204602,120,30900,77,"""42""",31320,31440
5578,202200,34602,120,40500,77,"""42""",40500,40620
5578,34602,204002,60,40500,77,"""42""",40620,40680
5578,204002,203402,60,40500,77,"""42""",40680,40740
5578,203402,203502,60,40500,77,"""42""",40740,40800
5578,203502,61603,60,40500,77,"""42""",40800,40860
5578,61603,208901,60,40500,77,"""42""",40860,40920
5578,208901,204602,120,40500,77,"""42""",40920,41040
5578,202200,34602,120,43500,77,"""42""",43500,43620
5578,34602,204002,60,43500,77,"""42""",43620,43680
5578,204002,203402,60,43500,77,"""42""",43680,43740
5578,203402,203502,60,43500,77,"""42""",43740,43800
5578,203502,61603,60,43500,77,"""42""",43800,43860
5578,61603,208901,60,43500,77,"""42""",43860,43920
5578,208901,204602,120,43500,77,"""42""",43920,44040
5578,202200,34602,120,44700,77,"""42""",44700,44820
5578,34602,204002,60,44700,77,"""42""",44820,44880
5578,204002,203402,60,44700,77,"""42""",44880,44940
5578,203402,203502,60,44700,77,"""42""",44940,45000
5578,203502,61603,60,44700,77,"""42""",45000,45060
5578,61603,208901,60,44700,77,"""42""",45060,45120
5578,208901,204602,120,44700,77,"""42""",45120,45240
5578,202200,34602,120,45900,77,"""42""",45900,46020
5578,34602,204002,60,45900,77,"""42""",46020,46080
5578,204002,203402,60,45900,77,"""42""",46080,46140
5578,203402,203502,60,45900,77,"""42""",46140,46200
5578,203502,61603,60,45900,77,"""42""",46200,46260
5578,61603,208901,60,45900,77,"""42""",46260,46320
5578,208901,204602,120,45900,77,"""42""",46320,46440
5578,202200,34602,120,47100,77,"""42""",47100,47220
5578,34602,204002,60,47100,77,"""42""",47220,47280
5578,204002,203402,60,47100,77,"""42""",47280,47340
5578,203402,203502,60,47100,77,"""42""",47340,47400
5578,203502,61603,60,47100,77,"""42""",47400,47460
5578,61603,208901,60,47100,77,"""42""",47460,47520
5578,208901,204602,120,47100,77,"""42""",47520,47640
