service_id,date,exception_type
Special#108,20200807,1
Special#108,20200810,1
Special#108,20200811,1
Special#108,20200812,1
Special#108,20200813,1
Special#108,20200814,1
Special#108,20200817,1
Special#108,20200818,1
Special#108,20200819,1
Special#108,20200820,1
Special#108,20200821,1
Special#108,20200824,1
Special#108,20200825,1
Special#108,20200826,1
Special#108,20200827,1
Special#108,20200828,1
Special#108,20200831,1
Special#108,20200901,1
Special#108,20200902,1
Special#108,20200903,1
Special#108,20200904,1
Special#108,20200907,1
Special#109,20200207,1
Special#109,20200214,1
Special#109,20200221,1
Special#109,20200306,1
Special#109,20200313,1
Special#109,20200320,1
Special#109,20200327,1
Special#109,20200403,1
Special#109,20200424,1
Special#109,20200508,1
Special#109,20200515,1
Special#109,20200522,1
Special#109,20200529,1
Special#109,20200619,1
Special#109,20200626,1
Special#109,20200703,1
Special#109,20200710,1
Special#109,20200717,1
Special#109,20200724,1
Special#110,20200204,1
Special#110,20200211,1
Special#110,20200218,1
Special#110,20200303,1
Special#110,20200310,1
Special#110,20200317,1
Special#110,20200324,1
Special#110,20200331,1
Special#110,20200421,1
Special#110,20200428,1
Special#110,20200505,1
Special#110,20200512,1
Special#110,20200519,1
Special#110,20200526,1
Special#110,20200616,1
Special#110,20200623,1
Special#110,20200630,1
Special#110,20200707,1
Special#110,20200714,1
Special#110,20200721,1
Special#111,20200203,1
Special#111,20200204,1
Special#111,20200205,1
Special#111,20200206,1
Special#111,20200207,1
Special#111,20200210,1
Special#111,20200211,1
Special#111,20200212,1
Special#111,20200213,1
Special#111,20200214,1
Special#111,20200217,1
Special#111,20200218,1
Special#111,20200219,1
Special#111,20200220,1
Special#111,20200221,1
Special#111,20200224,1
Special#111,20200225,1
Special#111,20200226,1
Special#111,20200227,1
Special#111,20200228,1
Special#111,20200629,1
Special#111,20200630,1
Special#111,20200701,1
Special#111,20200702,1
Special#111,20200703,1
Special#111,20200706,1
Special#111,20200707,1
Special#111,20200708,1
Special#111,20200709,1
Special#111,20200710,1
Special#111,20200713,1
Special#111,20200714,1
Special#111,20200715,1
Special#111,20200716,1
Special#111,20200717,1
Special#111,20200720,1
Special#111,20200721,1
Special#111,20200722,1
Special#111,20200723,1
Special#111,20200724,1
Special#111,20200727,1
Special#111,20200728,1
Special#111,20200729,1
Special#111,20200730,1
Special#111,20200731,1
Special#111,20200803,1
Special#111,20200804,1
Special#111,20200805,1
Special#111,20200806,1
Special#111,20200807,1
Special#111,20200810,1
Special#111,20200811,1
Special#111,20200812,1
Special#111,20200813,1
Special#111,20200814,1
Special#111,20200817,1
Special#111,20200818,1
Special#111,20200819,1
Special#111,20200820,1
Special#111,20200821,1
Special#111,20200824,1
Special#111,20200825,1
Special#111,20200826,1
Special#111,20200827,1
Special#111,20200828,1
Special#111,20200831,1
Special#111,20200901,1
Special#111,20200902,1
Special#111,20200903,1
Special#111,20200904,1
Special#111,20200907,1
Special#112,20200302,1
Special#112,20200303,1
Special#112,20200304,1
Special#112,20200305,1
Special#112,20200306,1
Special#112,20200309,1
Special#112,20200310,1
Special#112,20200311,1
Special#112,20200312,1
Special#112,20200313,1
Special#112,20200316,1
Special#112,20200317,1
Special#112,20200318,1
Special#112,20200319,1
Special#112,20200320,1
Special#112,20200323,1
Special#112,20200324,1
Special#112,20200325,1
Special#112,20200326,1
Special#112,20200327,1
Special#112,20200330,1
Special#112,20200331,1
Special#112,20200401,1
Special#112,20200402,1
Special#112,20200403,1
Special#112,20200406,1
Special#112,20200407,1
Special#112,20200408,1
Special#112,20200409,1
Special#112,20200414,1
Special#112,20200415,1
Special#112,20200416,1
Special#112,20200417,1
Special#112,20200420,1
Special#112,20200421,1
Special#112,20200422,1
Special#112,20200423,1
Special#112,20200424,1
Special#112,20200427,1
Special#112,20200428,1
Special#112,20200429,1
Special#112,20200430,1
Special#112,20200504,1
Special#112,20200505,1
Special#112,20200506,1
Special#112,20200507,1
Special#112,20200508,1
Special#112,20200511,1
Special#112,20200512,1
Special#112,20200513,1
Special#112,20200514,1
Special#112,20200515,1
Special#112,20200518,1
Special#112,20200519,1
Special#112,20200520,1
Special#112,20200522,1
Special#112,20200525,1
Special#112,20200526,1
Special#112,20200527,1
Special#112,20200528,1
Special#112,20200529,1
Special#112,20200602,1
Special#112,20200603,1
Special#112,20200604,1
Special#112,20200605,1
Special#112,20200608,1
Special#112,20200609,1
Special#112,20200610,1
Special#112,20200612,1
Special#112,20200615,1
Special#112,20200616,1
Special#112,20200617,1
Special#112,20200618,1
Special#112,20200619,1
Special#112,20200622,1
Special#112,20200623,1
Special#112,20200624,1
Special#112,20200625,1
Special#112,20200626,1
Special#113,20200204,1
Special#113,20200211,1
Special#113,20200218,1
Special#113,20200225,1
Special#113,20200303,1
Special#113,20200310,1
Special#113,20200317,1
Special#113,20200324,1
Special#113,20200331,1
Special#113,20200407,1
Special#113,20200414,1
Special#113,20200421,1
Special#113,20200428,1
Special#113,20200505,1
Special#113,20200512,1
Special#113,20200519,1
Special#113,20200526,1
Special#113,20200602,1
Special#113,20200609,1
Special#113,20200616,1
Special#113,20200623,1
Special#113,20200630,1
Special#113,20200707,1
Special#113,20200714,1
Special#113,20200721,1
Special#113,20200728,1
Special#113,20200804,1
Special#113,20200811,1
Special#113,20200818,1
Special#113,20200825,1
Special#113,20200901,1
Special#114,20200203,1
Special#114,20200204,1
Special#114,20200205,1
Special#114,20200206,1
Special#114,20200207,1
Special#114,20200210,1
Special#114,20200211,1
Special#114,20200212,1
Special#114,20200213,1
Special#114,20200214,1
Special#114,20200217,1
Special#114,20200218,1
Special#114,20200219,1
Special#114,20200220,1
Special#114,20200221,1
Special#114,20200224,1
Special#114,20200225,1
Special#114,20200226,1
Special#114,20200227,1
Special#114,20200228,1
Special#114,20200302,1
Special#114,20200303,1
Special#114,20200304,1
Special#114,20200305,1
Special#114,20200306,1
Special#114,20200309,1
Special#114,20200310,1
Special#114,20200311,1
Special#114,20200312,1
Special#114,20200313,1
Special#114,20200316,1
Special#114,20200317,1
Special#114,20200318,1
Special#114,20200319,1
Special#114,20200320,1
Special#114,20200323,1
Special#114,20200324,1
Special#114,20200427,1
Special#114,20200428,1
Special#114,20200429,1
Special#114,20200430,1
Special#114,20200504,1
Special#114,20200505,1
Special#114,20200506,1
Special#114,20200507,1
Special#114,20200508,1
Special#114,20200511,1
Special#114,20200512,1
Special#114,20200513,1
Special#114,20200514,1
Special#114,20200515,1
Special#114,20200518,1
Special#114,20200519,1
Special#114,20200520,1
Special#114,20200522,1
Special#114,20200525,1
Special#114,20200526,1
Special#114,20200527,1
Special#114,20200528,1
Special#114,20200529,1
Special#114,20200602,1
Special#114,20200603,1
Special#114,20200604,1
Special#114,20200605,1
Special#114,20200608,1
Special#114,20200609,1
Special#114,20200610,1
Special#114,20200612,1
Special#114,20200615,1
Special#114,20200616,1
Special#114,20200617,1
Special#114,20200618,1
Special#114,20200619,1
Special#114,20200622,1
Special#114,20200623,1
Special#114,20200624,1
Special#114,20200625,1
Special#114,20200626,1
Special#114,20200629,1
Special#114,20200630,1
Special#114,20200701,1
Special#114,20200702,1
Special#114,20200703,1
Special#114,20200706,1
Special#114,20200707,1
Special#114,20200708,1
Special#114,20200709,1
Special#114,20200710,1
Special#114,20200713,1
Special#114,20200714,1
Special#114,20200715,1
Special#114,20200716,1
Special#114,20200717,1
Special#114,20200720,1
Special#114,20200721,1
Special#114,20200722,1
Special#114,20200723,1
Special#114,20200724,1
Special#114,20200727,1
Special#114,20200728,1
Special#114,20200729,1
Special#114,20200730,1
Special#114,20200731,1
Special#114,20200803,1
Special#114,20200804,1
Special#114,20200805,1
Special#114,20200806,1
Special#114,20200807,1
Special#114,20200810,1
Special#114,20200811,1
Special#114,20200812,1
Special#114,20200813,1
Special#114,20200814,1
Special#114,20200817,1
Special#114,20200818,1
Special#114,20200819,1
Special#114,20200820,1
Special#114,20200821,1
Special#114,20200824,1
Special#114,20200825,1
Special#114,20200826,1
Special#114,20200827,1
Special#114,20200828,1
Special#114,20200831,1
Special#114,20200901,1
Special#114,20200902,1
Special#114,20200903,1
Special#114,20200904,1
Special#114,20200907,1
Special#115,20200201,1
Special#115,20200207,1
Special#115,20200208,1
Special#115,20200214,1
Special#115,20200215,1
Special#115,20200221,1
Special#115,20200222,1
Special#115,20200224,1
Special#115,20200225,1
Special#115,20200226,1
Special#115,20200227,1
Special#115,20200228,1
Special#115,20200229,1
Special#115,20200306,1
Special#115,20200307,1
Special#115,20200313,1
Special#115,20200314,1
Special#115,20200320,1
Special#115,20200321,1
Special#115,20200327,1
Special#115,20200328,1
Special#115,20200403,1
Special#115,20200404,1
Special#115,20200406,1
Special#115,20200407,1
Special#115,20200408,1
Special#115,20200409,1
Special#115,20200411,1
Special#115,20200414,1
Special#115,20200415,1
Special#115,20200416,1
Special#115,20200417,1
Special#115,20200418,1
Special#115,20200420,1
Special#115,20200421,1
Special#115,20200422,1
Special#115,20200423,1
Special#115,20200424,1
Special#115,20200425,1
Special#115,20200502,1
Special#115,20200508,1
Special#115,20200509,1
Special#115,20200515,1
Special#115,20200516,1
Special#115,20200522,1
Special#115,20200523,1
Special#115,20200529,1
Special#115,20200530,1
Special#115,20200602,1
Special#115,20200603,1
Special#115,20200604,1
Special#115,20200605,1
Special#115,20200606,1
Special#115,20200608,1
Special#115,20200609,1
Special#115,20200610,1
Special#115,20200612,1
Special#115,20200613,1
Special#115,20200619,1
Special#115,20200620,1
Special#115,20200626,1
Special#115,20200627,1
Special#115,20200703,1
Special#115,20200704,1
Special#115,20200710,1
Special#115,20200711,1
Special#115,20200717,1
Special#115,20200718,1
Special#115,20200724,1
Special#115,20200725,1
Special#115,20200727,1
Special#115,20200728,1
Special#115,20200729,1
Special#115,20200730,1
Special#115,20200731,1
Special#115,20200801,1
Special#115,20200803,1
Special#115,20200804,1
Special#115,20200805,1
Special#115,20200806,1
Special#115,20200807,1
Special#115,20200808,1
Special#115,20200810,1
Special#115,20200811,1
Special#115,20200812,1
Special#115,20200813,1
Special#115,20200814,1
Special#115,20200817,1
Special#115,20200818,1
Special#115,20200819,1
Special#115,20200820,1
Special#115,20200821,1
Special#115,20200822,1
Special#115,20200824,1
Special#115,20200825,1
Special#115,20200826,1
Special#115,20200827,1
Special#115,20200828,1
Special#115,20200829,1
Special#115,20200831,1
Special#115,20200901,1
Special#115,20200902,1
Special#115,20200903,1
Special#115,20200904,1
Special#115,20200905,1
Special#115,20200907,1
Special#116,20200504,1
Special#116,20200505,1
Special#116,20200506,1
Special#116,20200507,1
Special#116,20200508,1
Special#116,20200511,1
Special#116,20200512,1
Special#116,20200513,1
Special#116,20200514,1
Special#116,20200515,1
Special#116,20200518,1
Special#116,20200519,1
Special#116,20200520,1
Special#116,20200522,1
Special#116,20200525,1
Special#116,20200526,1
Special#116,20200527,1
Special#116,20200528,1
Special#116,20200529,1
Special#116,20200602,1
Special#116,20200603,1
Special#116,20200604,1
Special#116,20200605,1
Special#116,20200608,1
Special#116,20200609,1
Special#116,20200610,1
Special#116,20200612,1
Special#116,20200615,1
Special#116,20200616,1
Special#116,20200617,1
Special#116,20200618,1
Special#116,20200619,1
Special#116,20200622,1
Special#116,20200623,1
Special#116,20200624,1
Special#116,20200625,1
Special#116,20200626,1
Special#116,20200629,1
Special#116,20200630,1
Special#116,20200701,1
Special#116,20200702,1
Special#116,20200703,1
Special#116,20200706,1
Special#116,20200707,1
Special#116,20200708,1
Special#116,20200709,1
Special#116,20200710,1
Special#116,20200713,1
Special#116,20200714,1
Special#116,20200715,1
Special#116,20200716,1
Special#116,20200717,1
Special#116,20200720,1
Special#116,20200721,1
Special#116,20200722,1
Special#116,20200723,1
Special#116,20200724,1
Special#116,20200727,1
Special#116,20200728,1
Special#116,20200729,1
Special#116,20200730,1
Special#116,20200731,1
Special#116,20200803,1
Special#116,20200804,1
Special#116,20200805,1
Special#116,20200806,1
Special#116,20200807,1
Special#116,20200810,1
Special#116,20200811,1
Special#116,20200812,1
Special#116,20200813,1
Special#116,20200814,1
Special#116,20200817,1
Special#116,20200818,1
Special#116,20200819,1
Special#116,20200820,1
Special#116,20200821,1
Special#116,20200824,1
Special#116,20200825,1
Special#116,20200826,1
Special#116,20200827,1
Special#116,20200828,1
Special#116,20200831,1
Special#116,20200901,1
Special#116,20200902,1
Special#116,20200903,1
Special#116,20200904,1
Special#116,20200907,1
Special#117,20200727,1
Special#117,20200728,1
Special#117,20200729,1
Special#117,20200730,1
Special#117,20200731,1
Special#117,20200803,1
Special#117,20200804,1
Special#117,20200805,1
Special#117,20200806,1
Special#117,20200807,1
Special#117,20200810,1
Special#117,20200811,1
Special#117,20200812,1
Special#117,20200813,1
Special#117,20200814,1
Special#117,20200817,1
Special#117,20200818,1
Special#117,20200819,1
Special#117,20200820,1
Special#117,20200821,1
Special#117,20200824,1
Special#117,20200825,1
Special#117,20200826,1
Special#117,20200827,1
Special#117,20200828,1
Special#117,20200831,1
Special#117,20200901,1
Special#117,20200902,1
Special#117,20200903,1
Special#117,20200904,1
Special#117,20200907,1
Special#118,20200201,1
Special#118,20200208,1
Special#118,20200215,1
Special#118,20200222,1
Special#118,20200229,1
Special#118,20200307,1
Special#118,20200314,1
Special#118,20200321,1
Special#118,20200328,1
Special#118,20200404,1
Special#118,20200411,1
Special#118,20200418,1
Special#118,20200425,1
Special#118,20200502,1
Special#118,20200509,1
Special#118,20200516,1
Special#118,20200523,1
Special#118,20200530,1
Special#118,20200606,1
Special#118,20200613,1
Special#118,20200620,1
Special#118,20200627,1
Special#118,20200704,1
Special#118,20200711,1
Special#118,20200718,1
Special#118,20200725,1
Special#119,20200801,1
Special#119,20200808,1
Special#119,20200822,1
Special#119,20200829,1
Special#119,20200905,1
Special#120,20200203,1
Special#120,20200204,1
Special#120,20200205,1
Special#120,20200206,1
Special#120,20200207,1
Special#120,20200210,1
Special#120,20200211,1
Special#120,20200212,1
Special#120,20200213,1
Special#120,20200214,1
Special#120,20200217,1
Special#120,20200218,1
Special#120,20200219,1
Special#120,20200220,1
Special#120,20200221,1
Special#120,20200224,1
Special#120,20200225,1
Special#120,20200226,1
Special#120,20200227,1
Special#120,20200228,1
Special#120,20200302,1
Special#120,20200303,1
Special#120,20200304,1
Special#120,20200305,1
Special#120,20200306,1
Special#120,20200309,1
Special#120,20200310,1
Special#120,20200311,1
Special#120,20200312,1
Special#120,20200313,1
Special#120,20200316,1
Special#120,20200317,1
Special#120,20200318,1
Special#120,20200319,1
Special#120,20200320,1
Special#120,20200323,1
Special#120,20200324,1
Special#120,20200325,1
Special#120,20200326,1
Special#120,20200327,1
Special#120,20200330,1
Special#120,20200331,1
Special#120,20200401,1
Special#120,20200402,1
Special#120,20200403,1
Special#120,20200406,1
Special#120,20200407,1
Special#120,20200408,1
Special#120,20200409,1
Special#120,20200414,1
Special#120,20200415,1
Special#120,20200416,1
Special#120,20200417,1
Special#120,20200420,1
Special#120,20200421,1
Special#120,20200422,1
Special#120,20200423,1
Special#120,20200424,1
Special#120,20200427,1
Special#120,20200428,1
Special#120,20200429,1
Special#120,20200430,1
Special#120,20200504,1
Special#120,20200505,1
Special#120,20200506,1
Special#120,20200507,1
Special#120,20200508,1
Special#120,20200511,1
Special#120,20200512,1
Special#120,20200513,1
Special#120,20200514,1
Special#120,20200515,1
Special#120,20200518,1
Special#120,20200519,1
Special#120,20200520,1
Special#120,20200522,1
Special#120,20200525,1
Special#120,20200526,1
Special#120,20200527,1
Special#120,20200528,1
Special#120,20200529,1
Special#120,20200602,1
Special#120,20200603,1
Special#120,20200604,1
Special#120,20200605,1
Special#120,20200608,1
Special#120,20200609,1
Special#120,20200610,1
Special#120,20200612,1
Special#120,20200615,1
Special#120,20200616,1
Special#120,20200617,1
Special#120,20200618,1
Special#120,20200619,1
Special#120,20200622,1
Special#120,20200623,1
Special#120,20200624,1
Special#120,20200625,1
Special#120,20200626,1
Special#120,20200629,1
Special#120,20200630,1
Special#120,20200701,1
Special#120,20200702,1
Special#120,20200703,1
Special#120,20200706,1
Special#120,20200707,1
Special#120,20200708,1
Special#120,20200709,1
Special#120,20200710,1
Special#120,20200713,1
Special#120,20200714,1
Special#120,20200715,1
Special#120,20200716,1
Special#120,20200717,1
Special#120,20200720,1
Special#120,20200721,1
Special#120,20200722,1
Special#120,20200723,1
Special#120,20200724,1
Special#121,20200202,1
Special#121,20200203,1
Special#121,20200204,1
Special#121,20200205,1
Special#121,20200206,1
Special#121,20200207,1
Special#121,20200209,1
Special#121,20200210,1
Special#121,20200211,1
Special#121,20200212,1
Special#121,20200213,1
Special#121,20200214,1
Special#121,20200216,1
Special#121,20200217,1
Special#121,20200218,1
Special#121,20200219,1
Special#121,20200220,1
Special#121,20200221,1
Special#121,20200223,1
Special#121,20200224,1
Special#121,20200225,1
Special#121,20200226,1
Special#121,20200227,1
Special#121,20200228,1
Special#121,20200301,1
Special#121,20200302,1
Special#121,20200303,1
Special#121,20200304,1
Special#121,20200305,1
Special#121,20200306,1
Special#121,20200308,1
Special#121,20200309,1
Special#121,20200310,1
Special#121,20200311,1
Special#121,20200312,1
Special#121,20200313,1
Special#121,20200315,1
Special#121,20200316,1
Special#121,20200317,1
Special#121,20200318,1
Special#121,20200319,1
Special#121,20200320,1
Special#121,20200322,1
Special#121,20200323,1
Special#121,20200324,1
Special#121,20200325,1
Special#121,20200326,1
Special#121,20200327,1
Special#121,20200329,1
Special#121,20200330,1
Special#121,20200331,1
Special#121,20200401,1
Special#121,20200402,1
Special#121,20200403,1
Special#121,20200405,1
Special#121,20200406,1
Special#121,20200407,1
Special#121,20200408,1
Special#121,20200409,1
Special#121,20200410,1
Special#121,20200412,1
Special#121,20200413,1
Special#121,20200414,1
Special#121,20200415,1
Special#121,20200416,1
Special#121,20200417,1
Special#121,20200419,1
Special#121,20200420,1
Special#121,20200421,1
Special#121,20200422,1
Special#121,20200423,1
Special#121,20200424,1
Special#121,20200426,1
Special#121,20200427,1
Special#121,20200428,1
Special#121,20200429,1
Special#121,20200430,1
Special#121,20200501,1
Special#121,20200503,1
Special#121,20200504,1
Special#121,20200505,1
Special#121,20200506,1
Special#121,20200507,1
Special#121,20200508,1
Special#121,20200510,1
Special#121,20200511,1
Special#121,20200512,1
Special#121,20200513,1
Special#121,20200514,1
Special#121,20200515,1
Special#121,20200517,1
Special#121,20200518,1
Special#121,20200519,1
Special#121,20200520,1
Special#121,20200521,1
Special#121,20200522,1
Special#121,20200524,1
Special#121,20200525,1
Special#121,20200526,1
Special#121,20200527,1
Special#121,20200528,1
Special#121,20200529,1
Special#121,20200531,1
Special#121,20200601,1
Special#121,20200602,1
Special#121,20200603,1
Special#121,20200604,1
Special#121,20200605,1
Special#121,20200607,1
Special#121,20200608,1
Special#121,20200609,1
Special#121,20200610,1
Special#121,20200611,1
Special#121,20200612,1
Special#121,20200614,1
Special#121,20200615,1
Special#121,20200616,1
Special#121,20200617,1
Special#121,20200618,1
Special#121,20200619,1
Special#121,20200621,1
Special#121,20200622,1
Special#121,20200623,1
Special#121,20200624,1
Special#121,20200625,1
Special#121,20200626,1
Special#121,20200628,1
Special#121,20200629,1
Special#121,20200630,1
Special#121,20200701,1
Special#121,20200702,1
Special#121,20200703,1
Special#121,20200705,1
Special#121,20200706,1
Special#121,20200707,1
Special#121,20200708,1
Special#121,20200709,1
Special#121,20200710,1
Special#121,20200712,1
Special#121,20200713,1
Special#121,20200714,1
Special#121,20200715,1
Special#121,20200716,1
Special#121,20200717,1
Special#121,20200719,1
Special#121,20200720,1
Special#121,20200721,1
Special#121,20200722,1
Special#121,20200723,1
Special#121,20200724,1
Special#121,20200726,1
Special#121,20200802,1
Special#121,20200809,1
Special#121,20200815,1
Special#121,20200816,1
Special#121,20200823,1
Special#121,20200830,1
Special#121,20200906,1
Special#122,20200201,1
Special#122,20200203,1
Special#122,20200204,1
Special#122,20200205,1
Special#122,20200206,1
Special#122,20200207,1
Special#122,20200208,1
Special#122,20200210,1
Special#122,20200211,1
Special#122,20200212,1
Special#122,20200213,1
Special#122,20200214,1
Special#122,20200215,1
Special#122,20200217,1
Special#122,20200218,1
Special#122,20200219,1
Special#122,20200220,1
Special#122,20200221,1
Special#122,20200222,1
Special#122,20200224,1
Special#122,20200225,1
Special#122,20200226,1
Special#122,20200227,1
Special#122,20200228,1
Special#122,20200229,1
Special#122,20200302,1
Special#122,20200303,1
Special#122,20200304,1
Special#122,20200305,1
Special#122,20200306,1
Special#122,20200307,1
Special#122,20200309,1
Special#122,20200310,1
Special#122,20200311,1
Special#122,20200312,1
Special#122,20200313,1
Special#122,20200314,1
Special#122,20200316,1
Special#122,20200317,1
Special#122,20200318,1
Special#122,20200319,1
Special#122,20200320,1
Special#122,20200321,1
Special#122,20200323,1
Special#122,20200324,1
Special#122,20200325,1
Special#122,20200326,1
Special#122,20200327,1
Special#122,20200328,1
Special#122,20200330,1
Special#122,20200331,1
Special#122,20200401,1
Special#122,20200402,1
Special#122,20200403,1
Special#122,20200404,1
Special#122,20200406,1
Special#122,20200407,1
Special#122,20200408,1
Special#122,20200409,1
Special#122,20200411,1
Special#122,20200414,1
Special#122,20200415,1
Special#122,20200416,1
Special#122,20200417,1
Special#122,20200418,1
Special#122,20200420,1
Special#122,20200421,1
Special#122,20200422,1
Special#122,20200423,1
Special#122,20200424,1
Special#122,20200425,1
Special#122,20200427,1
Special#122,20200428,1
Special#122,20200429,1
Special#122,20200430,1
Special#122,20200502,1
Special#122,20200504,1
Special#122,20200505,1
Special#122,20200506,1
Special#122,20200507,1
Special#122,20200508,1
Special#122,20200509,1
Special#122,20200511,1
Special#122,20200512,1
Special#122,20200513,1
Special#122,20200514,1
Special#122,20200515,1
Special#122,20200516,1
Special#122,20200518,1
Special#122,20200519,1
Special#122,20200520,1
Special#122,20200522,1
Special#122,20200523,1
Special#122,20200525,1
Special#122,20200526,1
Special#122,20200527,1
Special#122,20200528,1
Special#122,20200529,1
Special#122,20200530,1
Special#122,20200602,1
Special#122,20200603,1
Special#122,20200604,1
Special#122,20200605,1
Special#122,20200606,1
Special#122,20200608,1
Special#122,20200609,1
Special#122,20200610,1
Special#122,20200612,1
Special#122,20200613,1
Special#122,20200615,1
Special#122,20200616,1
Special#122,20200617,1
Special#122,20200618,1
Special#122,20200619,1
Special#122,20200620,1
Special#122,20200622,1
Special#122,20200623,1
Special#122,20200624,1
Special#122,20200625,1
Special#122,20200626,1
Special#122,20200627,1
Special#122,20200629,1
Special#122,20200630,1
Special#122,20200701,1
Special#122,20200702,1
Special#122,20200703,1
Special#122,20200704,1
Special#122,20200706,1
Special#122,20200707,1
Special#122,20200708,1
Special#122,20200709,1
Special#122,20200710,1
Special#122,20200711,1
Special#122,20200713,1
Special#122,20200714,1
Special#122,20200715,1
Special#122,20200716,1
Special#122,20200717,1
Special#122,20200718,1
Special#122,20200720,1
Special#122,20200721,1
Special#122,20200722,1
Special#122,20200723,1
Special#122,20200724,1
Special#122,20200725,1
Special#122,20200801,1
Special#122,20200808,1
Special#122,20200822,1
Special#122,20200829,1
Special#122,20200905,1
Special#123,20200201,1
Special#123,20200202,1
Special#123,20200203,1
Special#123,20200204,1
Special#123,20200205,1
Special#123,20200206,1
Special#123,20200207,1
Special#123,20200208,1
Special#123,20200209,1
Special#123,20200210,1
Special#123,20200211,1
Special#123,20200212,1
Special#123,20200213,1
Special#123,20200214,1
Special#123,20200215,1
Special#123,20200216,1
Special#123,20200217,1
Special#123,20200218,1
Special#123,20200219,1
Special#123,20200220,1
Special#123,20200221,1
Special#123,20200222,1
Special#123,20200223,1
Special#123,20200224,1
Special#123,20200225,1
Special#123,20200226,1
Special#123,20200227,1
Special#123,20200228,1
Special#123,20200229,1
Special#123,20200301,1
Special#123,20200302,1
Special#123,20200303,1
Special#123,20200304,1
Special#123,20200305,1
Special#123,20200306,1
Special#123,20200307,1
Special#123,20200308,1
Special#123,20200309,1
Special#123,20200310,1
Special#123,20200311,1
Special#123,20200312,1
Special#123,20200313,1
Special#123,20200314,1
Special#123,20200315,1
Special#123,20200316,1
Special#123,20200317,1
Special#123,20200318,1
Special#123,20200319,1
Special#123,20200320,1
Special#123,20200321,1
Special#123,20200322,1
Special#123,20200323,1
Special#123,20200324,1
Special#123,20200325,1
Special#123,20200326,1
Special#123,20200327,1
Special#123,20200328,1
Special#123,20200329,1
Special#123,20200330,1
Special#123,20200331,1
Special#123,20200401,1
Special#123,20200402,1
Special#123,20200403,1
Special#123,20200404,1
Special#123,20200405,1
Special#123,20200406,1
Special#123,20200407,1
Special#123,20200408,1
Special#123,20200409,1
Special#123,20200410,1
Special#123,20200411,1
Special#123,20200412,1
Special#123,20200413,1
Special#123,20200414,1
Special#123,20200415,1
Special#123,20200416,1
Special#123,20200417,1
Special#123,20200418,1
Special#123,20200419,1
Special#123,20200420,1
Special#123,20200421,1
Special#123,20200422,1
Special#123,20200423,1
Special#123,20200424,1
Special#123,20200425,1
Special#123,20200426,1
Special#123,20200427,1
Special#123,20200428,1
Special#123,20200429,1
Special#123,20200430,1
Special#123,20200501,1
Special#123,20200502,1
Special#123,20200503,1
Special#123,20200504,1
Special#123,20200505,1
Special#123,20200506,1
Special#123,20200507,1
Special#123,20200508,1
Special#123,20200509,1
Special#123,20200510,1
Special#123,20200511,1
Special#123,20200512,1
Special#123,20200513,1
Special#123,20200514,1
Special#123,20200515,1
Special#123,20200516,1
Special#123,20200517,1
Special#123,20200518,1
Special#123,20200519,1
Special#123,20200520,1
Special#123,20200521,1
Special#123,20200522,1
Special#123,20200523,1
Special#123,20200524,1
Special#123,20200525,1
Special#123,20200526,1
Special#123,20200527,1
Special#123,20200528,1
Special#123,20200529,1
Special#123,20200530,1
Special#123,20200531,1
Special#123,20200601,1
Special#123,20200602,1
Special#123,20200603,1
Special#123,20200604,1
Special#123,20200605,1
Special#123,20200606,1
Special#123,20200607,1
Special#123,20200608,1
Special#123,20200609,1
Special#123,20200610,1
Special#123,20200611,1
Special#123,20200612,1
Special#123,20200613,1
Special#123,20200614,1
Special#123,20200615,1
Special#123,20200616,1
Special#123,20200617,1
Special#123,20200618,1
Special#123,20200619,1
Special#123,20200620,1
Special#123,20200621,1
Special#123,20200622,1
Special#123,20200623,1
Special#123,20200624,1
Special#123,20200625,1
Special#123,20200626,1
Special#123,20200627,1
Special#123,20200628,1
Special#123,20200629,1
Special#123,20200630,1
Special#123,20200701,1
Special#123,20200702,1
Special#123,20200703,1
Special#123,20200704,1
Special#123,20200705,1
Special#123,20200706,1
Special#123,20200707,1
Special#123,20200708,1
Special#123,20200709,1
Special#123,20200710,1
Special#123,20200711,1
Special#123,20200712,1
Special#123,20200713,1
Special#123,20200714,1
Special#123,20200715,1
Special#123,20200716,1
Special#123,20200717,1
Special#123,20200718,1
Special#123,20200719,1
Special#123,20200720,1
Special#123,20200721,1
Special#123,20200722,1
Special#123,20200723,1
Special#123,20200724,1
Special#123,20200725,1
Special#123,20200726,1
Special#123,20200801,1
Special#123,20200802,1
Special#123,20200808,1
Special#123,20200809,1
Special#123,20200815,1
Special#123,20200816,1
Special#123,20200822,1
Special#123,20200823,1
Special#123,20200829,1
Special#123,20200830,1
Special#123,20200905,1
Special#123,20200906,1
Special#124,20200427,1
Special#124,20200428,1
Special#124,20200429,1
Special#124,20200430,1
Special#124,20200504,1
Special#124,20200505,1
Special#124,20200506,1
Special#124,20200507,1
Special#124,20200508,1
Special#124,20200511,1
Special#124,20200512,1
Special#124,20200513,1
Special#124,20200514,1
Special#124,20200515,1
Special#124,20200518,1
Special#124,20200519,1
Special#124,20200520,1
Special#124,20200522,1
Special#124,20200525,1
Special#124,20200526,1
Special#124,20200527,1
Special#124,20200528,1
Special#124,20200529,1
Special#124,20200602,1
Special#124,20200603,1
Special#124,20200604,1
Special#124,20200605,1
Special#124,20200608,1
